   1.48003985044928      -8.235725349458094E-008
   1.48000377687510      -5.223341970469135E-004
   1.47989474127499      -1.036676249205103E-003
   1.47971087853587      -1.534986003405166E-003
   1.47945038743851      -2.009019361062626E-003
   1.47911294037470      -2.450935282665235E-003
   1.47870081111995      -2.854183538366400E-003
   1.47821929320889      -3.214490727645457E-003
   1.47767625197879      -3.530597590016558E-003
   1.47708096574138      -3.804464459426099E-003
   1.47644264313857      -4.040841437825481E-003
   1.47576907469765      -4.246316896101681E-003
   1.47506577854074      -4.428122934675085E-003
   1.47433579154556      -4.593028987663897E-003
   1.47358003096038      -4.746586270347034E-003
   1.47279799260329      -4.892837273464399E-003
   1.47198850468160      -5.034442948860196E-003
   1.47115031418933      -5.173066915713456E-003
   1.47028240058778      -5.309822389141076E-003
   1.46938403156381      -5.445627878426110E-003
   1.46845465401893      -5.581399025783595E-003
   1.46749373369983      -5.718085410711321E-003
   1.46650062968714      -5.856612499857424E-003
   1.46547454119699      -5.997800176218069E-003
   1.46441451996482      -6.142309261872683E-003
   1.46331951748078      -6.290634755167373E-003
   1.46218843452720      -6.443136800827430E-003
   1.46102015294775      -6.600087276317103E-003
   1.45981354540253      -6.761711367428498E-003
   1.45856746986208      -6.928213375357539E-003
   1.45728075894199      -7.099786655893460E-003
   1.45595221161902      -7.276613975147915E-003
   1.45458059011838      -7.458865501032707E-003
   1.45316462098508      -7.646698927338684E-003
   1.45170299788306      -7.840262634549315E-003
   1.45019438412364      -8.039700404429140E-003
   1.44863741413682      -8.245155672040800E-003
   1.44703069404775      -8.456774091044273E-003
   1.44537280181857      -8.674704332832248E-003
   1.44366228724014      -8.899097785116068E-003
   1.44189767180135      -9.130107923796543E-003
   1.44007744839421      -9.367889799908687E-003
   1.43820008095034      -9.612599671214059E-003
   1.43626400428544      -9.864394588137400E-003
   1.43426762447953      -1.012343178669975E-002
   1.43220931997614      -1.038986794265976E-002
   1.43008744331700      -1.066385852735422E-002
   1.42790032318146      -1.094555754142786E-002
   1.42564626629051      -1.123511775436924E-002
   1.42332355880116      -1.153269131852575E-002
   1.42093046701012      -1.183843039191956E-002
   1.41846523742138      -1.215248732537506E-002
   1.41592609643830      -1.247501410705506E-002
   1.41331125008525      -1.280616106801423E-002
   1.41061888424009      -1.314607520038044E-002
   1.40784716585950      -1.349489865607981E-002
   1.40499424557309      -1.385276795675726E-002
   1.40205826177557      -1.421981414651330E-002
   1.39903734596220      -1.459616367979021E-002
   1.39592962861882      -1.498193946013864E-002
   1.39273324465912      -1.537726132140326E-002
   1.38944633738754      -1.578224545093622E-002
   1.38606706035798      -1.619700271600869E-002
   1.38259357723463      -1.662163636050270E-002
   1.37902406058991      -1.705623984627342E-002
   1.37535669115035      -1.750089556507491E-002
   1.37158965903424      -1.795567475358146E-002
   1.36772116793719      -1.842063838572022E-002
   1.36374944221281      -1.889583835744186E-002
   1.35967273577398      -1.938131813806346E-002
   1.35548934114338      -1.987711230417568E-002
   1.35119759707547      -2.038324487604054E-002
   1.34679589391184      -2.089972689891186E-002
   1.34228267688510      -2.142655401045873E-002
   1.33765644847935      -2.196370468874409E-002
   1.33291577129848      -2.251113953426246E-002
   1.32805927256085      -2.306880148907754E-002
   1.32308565052081      -2.363661654914733E-002
   1.31799368222044      -2.421449441432790E-002
   1.31278223142759      -2.480232864140847E-002
   1.30745025565785      -2.539999610765844E-002
   1.30199681175857      -2.600735581844999E-002
   1.29642106034072      -2.662424722148688E-002
   1.29072226996911      -2.725048822911592E-002
   1.28489982215684      -2.788587316178957E-002
   1.27895321780230      -2.853017086084587E-002
   1.27288208497954      -2.918312326589075E-002
   1.26668618732498      -2.984444474158621E-002
   1.26036543199720      -3.051382229977573E-002
   1.25391987644697      -3.119091659248570E-002
   1.24734973386521      -3.187536324313146E-002
   1.24065537782041      -3.256677389019249E-002
   1.23383734689145      -3.326473636559302E-002
   1.22689634987518      -3.396881373516641E-002
   1.21983327152240      -3.467854237251680E-002
   1.21264917808686      -3.539342962073433E-002
   1.20534532165705      -3.611295174176762E-002
   1.19792314249981      -3.683655270102764E-002
   1.19038426938678      -3.756364397281926E-002
   1.18273051873626      -3.829360516511221E-002
   1.17496389393391      -3.902578502982174E-002
   1.16708658609561      -3.975950242929776E-002
   1.15910097681690      -4.049404702265159E-002
   1.15100964242935      -4.122867967966774E-002
   1.14281535841529      -4.196263278626110E-002
   1.13452110229282      -4.269511061125766E-002
   1.12613005359306      -4.342528979926955E-002
   1.11764559034525      -4.415231994208389E-002
   1.10907128242122      -4.487532415507171E-002
   1.10041088282221      -4.559339966770680E-002
   1.09166831831271      -4.630561856604760E-002
   1.08284768069186      -4.701102889658534E-002
   1.07395321955431      -4.770865628193449E-002
   1.06498933678861      -4.839750602140065E-002
   1.05596058243684      -4.907656545373632E-002
   1.04687165101641      -4.974480627966286E-002
   1.03772737709123      -5.040118666277398E-002
   1.02853272887636      -5.104465321941278E-002
   1.01929279901941      -5.167414332116522E-002
   1.01001279237102      -5.228858826427717E-002
   1.00069801134983      -5.288691766215665E-002
  0.991353840144194      -5.346806490007071E-002
  0.981985729216544      -5.403097285150352E-002
  0.972599181277338      -5.457459860892678E-002
  0.963199739186268      -5.509791601864364E-002
  0.953792975415417      -5.559991543948620E-002
  0.944384482117475      -5.607960120849604E-002
  0.934979860712183      -5.653598839745296E-002
  0.925584710246019      -5.696810110353179E-002
  0.916204614390818      -5.737497438319943E-002
  0.906845127525933      -5.775566095419998E-002
  0.897511760649819      -5.810924224361753E-002
  0.888209967810103      -5.843484178321316E-002
